what is the [sylvia_brett] other half father place of birth	burnham-on-sea
what is the place of birth of [duke_peter_of_oldenburg] child son	saint_petersburg
the nationality of daughter of [duke_peter_of_oldenburg] daughter	russia
who is the grandplace_of_death of [duke_peter_of_oldenburg] heir	french_riviera
what is the name of the place of death of child of [duke_peter_of_oldenburg] heir	french_riviera
[anna_maria_luisa_de_medici] mother spouse place of birth	florence
what is the kid of spouse of [anna_maria_luisa_de_medici] father	gian_gastone_de_medici_grand_duke_of_tuscany
what is the religion of [anna_maria_luisa_de_medici] parent couple	catholicism
the religion of couple of [anna_maria_luisa_de_medici] parent	catholicism
who is the cause of death of daughter of [john_f_kennedy] wife	airplane_crash
what is the cause of death of [john_f_kennedy] wife daughter	airplane_crash
what is the [john_f_kennedy] other half heir profession	businessperson
who is the profession of heir of [john_f_kennedy] other half	businessperson
who is the place of death of heir of [john_f_kennedy] darling	atlantic_ocean
the place of death of [john_f_kennedy] darling heir	atlantic_ocean
who is the mom of child of [john_f_kennedy] other half	john_f_kennedy
[john_f_kennedy] darling son organization	new_york_university
what is the name of the organization of son of [john_f_kennedy] darling	new_york_university
the job of [john_f_kennedy] darling kid	lawyer
what is the job of kid of [john_f_kennedy] darling	lawyer
the work of heir of [john_f_kennedy] darling	socialite
what is the name of the gender of child of [john_f_kennedy] husband	male
what is the gender of [john_f_kennedy] husband child	male
what is the nationality of [simon_guggenheim] mom son	united_states
what is the name of the nationality of son of [simon_guggenheim] mom	united_states
[simon_guggenheim] parents heir profession	businessperson
who is the educational institution of wife of [frances_stevenson] wife	royal_holloway_university_of_london
the other half of [frances_stevenson] couple wife	david_lloyd_george
what is the [frances_stevenson] couple wife other half	david_lloyd_george
the address of [frances_stevenson] wife wife	london
what is the name of the gender of dad of [kublai_khan] father	female
the gender of dad of [kublai_khan] father	female
the place of death of [yongzheng_emperor] son mom	beijing
[yongzheng_emperor] offspring mother race	manchu
what is the [yongzheng_emperor] offspring mother race	manchu
what is the name of the grandspouse of [yongzheng_emperor] kid	empress_xiaoshu_rui
what is the [yongzheng_emperor] kid heir spouse	empress_xiaoshu_rui
what is the sex of heir of [iziaslav_i_of_kiev] father	male
the sex of [iziaslav_i_of_kiev] father heir	male
what is the parent of child of [iziaslav_i_of_kiev] parent	olof_of_sweden
[john_albert_vasa] parent children cause of death	smallpox
the cause of death of children of [john_albert_vasa] parent	smallpox
the sex of [john_albert_vasa] parents son	male
what is the [john_albert_vasa] father heir mom	sigismund_iii_vasa
who is the sex of daughter of [john_albert_vasa] parents	male
what is the [john_albert_vasa] parents daughter sex	male
the religious belief of children of [john_albert_vasa] parents	catholicism
what is the religious belief of children of [john_albert_vasa] parents	catholicism
what is the [charles_vii_holy_roman_emperor] husband heir sex	male
what is the sex of heir of [charles_vii_holy_roman_emperor] husband	male
what is the parents of [grand_duchess_vera_konstantinovna_of_russia] parent kid	alexandra_iosifovna_of_altenburg
what is the name of the parents of kid of [grand_duchess_vera_konstantinovna_of_russia] parent	alexandra_iosifovna_of_altenburg
what is the nation of [grand_duchess_vera_konstantinovna_of_russia] parents children	russia
the nation of [grand_duchess_vera_konstantinovna_of_russia] parents children	russia
the dad of son of [grand_duchess_vera_konstantinovna_of_russia] father	grand_duke_konstantin_nikolayevich_of_russia
what is the name of the dad of son of [grand_duchess_vera_konstantinovna_of_russia] father	grand_duke_konstantin_nikolayevich_of_russia
what is the place of death of [blanche_of_burgundy] spouse spouse	brie-comte-robert
what is the mom of other half of [blanche_of_burgundy] spouse	margaret_of_artois
what is the [blanche_of_burgundy] couple spouse gender	female
what is the couple of [blanche_of_burgundy] couple spouse	charles_iv_of_france
[blanche_of_burgundy] couple spouse couple	charles_iv_of_france
who is the mother of child of [mahmud_ii] kid	abdulmecid
[mahmud_ii] kid child mother	abdulmecid
the wife of husband of [ferdinand_duke_of_genoa] dad	maria_theresa_of_austria_and_tuscany
who is the wife of husband of [ferdinand_duke_of_genoa] dad	maria_theresa_of_austria_and_tuscany
the gender of [karin_mansdotter] couple parent	male
what is the kid of [karin_mansdotter] husband mother	princess_elizabeth_of_sweden
the kid of [karin_mansdotter] husband mother	princess_elizabeth_of_sweden
what is the couple of couple of [franz_xaver_wolfgang_mozart] parents	constanze_mozart
the occupation of [ellen_terry] heir mother	architect
the occupation of mother of [ellen_terry] heir	architect
who is the husband of father of [ellen_terry] daughter	ellen_terry
what is the name of the husband of father of [ellen_terry] daughter	ellen_terry
what is the name of the grandgender of [shuja-ud-daula] offspring	male
what is the name of the grandgender of [william_herbert_1st_earl_of_pembroke] child	male
what is the name of the gender of mom of [sorghaghtani_beki] offspring	female
who is the heir of mom of [sorghaghtani_beki] heir	mongke_khan
what is the name of the children of mom of [sorghaghtani_beki] offspring	ariq_boke
the children of mom of [sorghaghtani_beki] offspring	ariq_boke
who is the nation of child of [pauline_robinson] father	united_states
the sex of father of [louis_xiv_of_france] children	male
what is the name of the faith of parents of [louis_xiv_of_france] heir	catholicism
the mom of [louis_xiv_of_france] kid mother	anne_of_austria
what is the [louis_xiv_of_france] offspring mom son	louise_marie_anne_de_bourbon
[marie_antoinette] offspring parents race	french_people
what is the sex of [marie_antoinette] daughter mother	male
what is the [marie_antoinette] kid father mom	louis_dauphin_de_france
who is the mom of father of [marie_antoinette] kid	louis_dauphin_de_france
what is the [marie_antoinette] kid father kid	princess_sophie_helene_beatrix_of_france
the place of birth of [david_lloyd_george] couple darling	manchester_united_kingdom
what is the [david_lloyd_george] other half wife darling	frances_stevenson
what is the nationality of [david_lloyd_george] darling spouse	wales
what is the [mor_jokai] wife couple husband	roza_laborfalvi
who is the mother of children of [sigismund_i_the_old] darling	bona_sforza
the mother of [sigismund_i_the_old] darling children	bona_sforza
what is the place of death of heir of [sigismund_i_the_old] darling	warsaw
what is the place of death of [sigismund_i_the_old] darling heir	warsaw
what is the address of [sigismund_i_the_old] parent children	krakow
the spouse of [sigismund_i_the_old] dad offspring	elisabeth_of_austria
what is the name of the spouse of offspring of [sigismund_i_the_old] dad	elisabeth_of_austria
the heir of [albert_of_saxe-coburg_and_gotha] offspring dad	princess_louise_duchess_of_argyll
what is the child of parents of [albert_of_saxe-coburg_and_gotha] son	princess_beatrice_of_the_united_kingdom
the child of parents of [albert_of_saxe-coburg_and_gotha] son	princess_beatrice_of_the_united_kingdom
what is the children of [albert_of_saxe-coburg_and_gotha] child mother	alice_of_the_united_kingdom
the children of [albert_of_saxe-coburg_and_gotha] child mother	alice_of_the_united_kingdom
what is the name of the address of parent of [albert_of_saxe-coburg_and_gotha] children	bavaria
the gender of parents of [albert_of_saxe-coburg_and_gotha] child	male
what is the gender of [albert_of_saxe-coburg_and_gotha] child parents	male
the cause of death of mother of [albert_of_saxe-coburg_and_gotha] offspring	typhoid_fever
[albert_of_saxe-coburg_and_gotha] offspring mother cause of death	typhoid_fever
what is the name of the place of death of heir of [albert_of_saxe-coburg_and_gotha] son	lausanne
what is the name of the husband of son of [albert_of_saxe-coburg_and_gotha] heir	alfonso_xiii_of_spain
the husband of son of [albert_of_saxe-coburg_and_gotha] heir	alfonso_xiii_of_spain
what is the name of the grandnationality of [albert_of_saxe-coburg_and_gotha] children	scotland
the nationality of offspring of [albert_of_saxe-coburg_and_gotha] children	scotland
what is the name of the nationality of children of [albert_of_saxe-coburg_and_gotha] child	united_kingdom
what is the sex of offspring of [albert_of_saxe-coburg_and_gotha] daughter	male
who is the grandsex of [albert_of_saxe-coburg_and_gotha] daughter	male
what is the kid of mom of [albert_of_saxe-coburg_and_gotha] children	princess_louise_duchess_of_argyll
the kid of mom of [albert_of_saxe-coburg_and_gotha] children	princess_louise_duchess_of_argyll
what is the name of the kid of parent of [albert_of_saxe-coburg_and_gotha] child	princess_beatrice_of_the_united_kingdom
what is the child of mom of [albert_of_saxe-coburg_and_gotha] daughter	alice_of_the_united_kingdom
[albert_of_saxe-coburg_and_gotha] daughter mom child	alice_of_the_united_kingdom
what is the location of [albert_of_saxe-coburg_and_gotha] heir father	bavaria
who is the gender of mother of [albert_of_saxe-coburg_and_gotha] kid	male
[albert_of_saxe-coburg_and_gotha] heir mother offspring	prince_arthur_duke_of_connaught_and_strathearn
[albert_of_saxe-coburg_and_gotha] children parent cause of death	typhoid_fever
what is the name of the cause of death of parent of [albert_of_saxe-coburg_and_gotha] children	typhoid_fever
the cause of death of mom of [albert_of_saxe-coburg_and_gotha] offspring	cerebral_hemorrhage
what is the cause of death of [albert_of_saxe-coburg_and_gotha] offspring mom	cerebral_hemorrhage
who is the son of mother of [albert_of_saxe-coburg_and_gotha] kid	edward_vii_of_the_united_kingdom
the nationality of [albert_of_saxe-coburg_and_gotha] children parent	united_kingdom
the nationality of parent of [albert_of_saxe-coburg_and_gotha] children	united_kingdom
what is the child of parent of [albert_of_saxe-coburg_and_gotha] son	prince_arthur_duke_of_connaught_and_strathearn
what is the name of the child of parent of [albert_of_saxe-coburg_and_gotha] son	prince_arthur_duke_of_connaught_and_strathearn
what is the cause of death of offspring of [albert_of_saxe-coburg_and_gotha] child	murder
who is the cause of death of offspring of [albert_of_saxe-coburg_and_gotha] child	murder
who is the grandkid of [albert_of_saxe-coburg_and_gotha] daughter	tsarevich_alexei_nikolaevich_of_russia
what is the name of the kid of children of [albert_of_saxe-coburg_and_gotha] daughter	grand_duchess_anastasia_nikolaevna_of_russia
what is the [albert_of_saxe-coburg_and_gotha] child children place of death	yekaterinburg
what is the location of [albert_of_saxe-coburg_and_gotha] daughter child	darmstadt
the cause of death of father of [albert_of_saxe-coburg_and_gotha] offspring	cerebral_hemorrhage
what is the cause of death of father of [albert_of_saxe-coburg_and_gotha] offspring	cerebral_hemorrhage
the daughter of [albert_of_saxe-coburg_and_gotha] daughter parents	edward_vii_of_the_united_kingdom
what is the [albert_of_saxe-coburg_and_gotha] daughter parents daughter	edward_vii_of_the_united_kingdom
what is the nation of dad of [albert_of_saxe-coburg_and_gotha] child	united_kingdom
the heir of [albert_of_saxe-coburg_and_gotha] children mom	prince_arthur_duke_of_connaught_and_strathearn
what is the heir of mom of [albert_of_saxe-coburg_and_gotha] children	prince_arthur_duke_of_connaught_and_strathearn
what is the son of [josephine_of_leuchtenberg] children daughter	haakon_vii_of_norway
the son of [josephine_of_leuchtenberg] children daughter	haakon_vii_of_norway
[josephine_of_leuchtenberg] heir children wife	frederick_viii_of_denmark
the wife of children of [josephine_of_leuchtenberg] heir	frederick_viii_of_denmark
what is the name of the sex of daughter of [victoria_kinoiki_kekaulike] child	female
what is the [victoria_kinoiki_kekaulike] son children father	abigail_campbell_kawananakoa
what is the name of the grandparents of [victoria_kinoiki_kekaulike] daughter	david_kawananakoa
what is the parents of child of [yolande_of_aragon] dad	john_i_of_aragon
the parents of child of [yolande_of_aragon] dad	john_i_of_aragon
what is the name of the grandparent of [yolande_of_aragon] father	alfonso_iv_of_aragon
what is the parent of father of [yolande_of_aragon] father	alfonso_iv_of_aragon
what is the parent of child of [john_stewart_2nd_earl_of_buchan] dad	robert_stewart_1st_duke_of_albany
what is the name of the race of spouse of [lilli_palmer] spouse	germans
[lilli_palmer] couple other half gender	female
who is the gender of other half of [lilli_palmer] couple	female
what is the couple of spouse of [lilli_palmer] husband	rex_harrison
what is the [lilli_palmer] husband spouse couple	rex_harrison
what is the nationality of husband of [lilli_palmer] husband	united_states
what is the name of the darling of spouse of [lilli_palmer] wife	carlos_thompson
the address of [lilli_palmer] spouse wife	poznan
what is the name of the grandgender of [blanche_of_castile] parents	male
the kid of parent of [maria_victoria_al_pozzo_della_cisterna] spouse	umberto_i_of_italy
what is the name of the kid of parent of [maria_victoria_al_pozzo_della_cisterna] spouse	umberto_i_of_italy
what is the [maria_victoria_al_pozzo_della_cisterna] spouse daughter job	mountaineering
who is the job of daughter of [maria_victoria_al_pozzo_della_cisterna] spouse	mountaineering
the wife of mom of [eva_macmurrough] child	eva_macmurrough
who is the gender of son of [eva_macmurrough] children	female
what is the name of the sex of parent of [eva_macmurrough] kid	female
[sigrid_the_haughty] darling offspring place of birth	denmark
the place of birth of offspring of [sigrid_the_haughty] darling	denmark
the mother of heir of [sigrid_the_haughty] darling	sigrid_the_haughty
who is the gender of son of [george_iii_of_the_united_kingdom] heir	female
what is the children of [elisabeth_of_france] mom heir	francis_hyacinth_duke_of_savoy
what is the mother of [elena_of_greece_and_denmark] parent daughter	constantine_i_of_greece
what is the [elena_of_greece_and_denmark] dad son gender	female
what is the [elena_of_greece_and_denmark] mother children parents	sophia_of_prussia
who is the parents of children of [elena_of_greece_and_denmark] mother	sophia_of_prussia
what is the name of the couple of heir of [elena_of_greece_and_denmark] parents	carol_ii_of_romania
the couple of [elena_of_greece_and_denmark] parents heir	carol_ii_of_romania
what is the [elena_of_greece_and_denmark] father heir cause of death	animal_attack
what is the place of birth of [elena_of_greece_and_denmark] mom heir	athens
the place of birth of heir of [elena_of_greece_and_denmark] mom	athens
what is the name of the gender of offspring of [elena_of_greece_and_denmark] mother	female
who is the gender of offspring of [elena_of_greece_and_denmark] mother	female
what is the name of the gender of kid of [john_i_albert_of_poland] husband	male
the gender of [john_i_albert_of_poland] husband kid	male
the other half of son of [john_i_albert_of_poland] darling	bona_sforza
the mother of kid of [john_i_albert_of_poland] spouse	casimir_iv_jagiellon
what is the parent of couple of [william_adelin] dad	matilda_of_flanders
what is the name of the wife of spouse of [william_adelin] mom	edith_of_scotland
what is the name of the gender of husband of [william_adelin] mother	male
what is the gender of husband of [william_adelin] mother	male
what is the name of the child of father of [lady_sarah_lennox] mom	anne_van_keppel_countess_of_albemarle
what is the child of father of [lady_sarah_lennox] mom	anne_van_keppel_countess_of_albemarle
what is the sex of kid of [lady_sarah_lennox] father	male
the sex of kid of [lady_sarah_lennox] father	male
who is the nationality of daughter of [lady_sarah_lennox] parent	united_kingdom
[lady_sarah_lennox] parent children father	charles_lennox_2nd_duke_of_richmond
who is the gender of parent of [minamoto_no_yoritomo] children	male
the gender of [minamoto_no_yoritomo] children parent	male
what is the children of [minamoto_no_yoritomo] daughter father	minamoto_no_sanetomo
what is the [yves_montand] other half other half cause of death	myocardial_infarction
the cause of death of [yves_montand] other half other half	myocardial_infarction
what is the nationality of husband of [yves_montand] wife	italy
the nationality of husband of [yves_montand] wife	italy
the other half of wife of [yves_montand] other half	simone_signoret
who is the parent of heir of [infante_joao_of_portugal] mother	philippa_of_lancaster
the parent of [infante_joao_of_portugal] mother heir	philippa_of_lancaster
what is the name of the parents of offspring of [infante_joao_of_portugal] mother	john_i_of_portugal
the children of [infante_joao_of_portugal] mom child	beatriz_of_portugal
what is the [infante_joao_of_portugal] mom child children	beatriz_of_portugal
the offspring of [infante_joao_of_portugal] mom kid	charles_i_duke_of_burgundy
[infante_joao_of_portugal] parent child parents	john_i_of_portugal
what is the parents of [infante_joao_of_portugal] parent child	john_i_of_portugal
the gender of kid of [infante_joao_of_portugal] father	male
what is the name of the gender of kid of [infante_joao_of_portugal] father	male
what is the name of the kid of heir of [infante_joao_of_portugal] parents	afonso_v_of_portugal
what is the [infante_joao_of_portugal] parents heir kid	afonso_v_of_portugal
what is the nation of [infante_joao_of_portugal] daughter couple	portugal
what is the name of the nation of couple of [infante_joao_of_portugal] daughter	portugal
what is the [infante_joao_of_portugal] child couple darling	beatriz_of_portugal
[infante_joao_of_portugal] offspring husband offspring	manuel_i_of_portugal
what is the [infante_joao_of_portugal] offspring husband offspring	manuel_i_of_portugal
who is the nation of daughter of [maria_luisa_of_savoy] other half	portugal
what is the [maria_luisa_of_savoy] other half daughter nation	portugal
what is the husband of [maria_luisa_of_savoy] other half offspring	joseph_i_of_portugal
the husband of [maria_luisa_of_savoy] other half offspring	joseph_i_of_portugal
[maria_luisa_of_savoy] couple child offspring	benedita_dowager_princess_of_brazil
what is the name of the offspring of child of [maria_luisa_of_savoy] couple	benedita_dowager_princess_of_brazil
what is the [maria_luisa_of_savoy] darling daughter father	philip_v_of_spain
what is the name of the father of daughter of [maria_luisa_of_savoy] darling	philip_v_of_spain
what is the name of the religion of heir of [maria_luisa_of_savoy] husband	catholicism
what is the religion of [maria_luisa_of_savoy] husband heir	catholicism
what is the [maria_luisa_of_savoy] darling son nation	spain
the nation of [maria_luisa_of_savoy] darling son	spain
what is the name of the sex of daughter of [helena_draga] wife	male
[helena_draga] wife daughter sex	male
what is the [princess_helena_of_the_united_kingdom] daughter father gender	female
the children of [princess_helena_of_the_united_kingdom] offspring mother	prince_christian_victor_of_schleswig-holstein
what is the [luisa_of_medina-sidonia] heir parents offspring	teodosio_prince_of_brazil
what is the job of [george_herbert_11th_earl_of_pembroke] parent offspring	politician
[george_herbert_11th_earl_of_pembroke] parent offspring job	politician
what is the offspring of daughter of [isabel_de_clare_4th_countess_of_pembroke] mom	eva_marshal
the father of heir of [isabel_de_clare_4th_countess_of_pembroke] parents	eva_macmurrough
what is the [isabel_de_clare_4th_countess_of_pembroke] parents heir father	eva_macmurrough
what is the gender of wife of [isabel_de_clare_4th_countess_of_pembroke] mom	female
what is the name of the gender of wife of [isabel_de_clare_4th_countess_of_pembroke] mom	female
[isabel_de_clare_4th_countess_of_pembroke] parents couple kid	isabel_de_clare_4th_countess_of_pembroke
[isabel_de_clare_4th_countess_of_pembroke] mother kid parents	richard_de_clare_2nd_earl_of_pembroke
who is the son of son of [isabel_de_clare_4th_countess_of_pembroke] dad	eva_marshal
the son of [isabel_de_clare_4th_countess_of_pembroke] dad son	eva_marshal
[isabel_de_clare_4th_countess_of_pembroke] dad child father	eva_macmurrough
the father of child of [isabel_de_clare_4th_countess_of_pembroke] dad	eva_macmurrough
what is the nation of [katherine_mortimer_countess_of_warwick] mom kid	kingdom_of_england
who is the parents of child of [katherine_mortimer_countess_of_warwick] father	roger_de_mortimer_1st_earl_of_march
what is the [katherine_mortimer_countess_of_warwick] father child parents	roger_de_mortimer_1st_earl_of_march
[katherine_mortimer_countess_of_warwick] parent children place of birth	ludlow_castle
what is the cause of death of mother of [caesonia] couple	assassination
[caesonia] couple mother cause of death	assassination
what is the name of the religious belief of son of [maria_louisa_of_spain] parent	catholicism
what is the [maria_louisa_of_spain] parent son religious belief	catholicism
who is the father of offspring of [maria_louisa_of_spain] dad	maria_amalia_of_saxony
what is the [maria_louisa_of_spain] parent offspring place of death	rome
the offspring of [maria_louisa_of_spain] mom offspring	francisco_de_paula_duke_of_cadiz
[maria_louisa_of_spain] mom offspring offspring	francisco_de_paula_duke_of_cadiz
the gender of [aelia_eudoxia] other half father	male
what is the name of the gender of father of [aelia_eudoxia] other half	male
who is the darling of couple of [aelia_eudoxia] darling	arcadius
what is the name of the nationality of parent of [mary_boleyn] heir	kingdom_of_england
[mary_boleyn] heir parent nationality	kingdom_of_england
the father of [mary_boleyn] son mom	elizabeth_boleyn_countess_of_wiltshire
who is the father of mom of [mary_boleyn] son	elizabeth_boleyn_countess_of_wiltshire
[mary_boleyn] offspring dad heir	catherine_carey
the heir of [mary_boleyn] offspring dad	catherine_carey
the husband of father of [mary_boleyn] offspring	william_carey_1490
what is the husband of [mary_boleyn] offspring father	william_carey_1490
[ranuccio_i_farnese_duke_of_parma] father spouse nation	spain
what is the [ranuccio_i_farnese_duke_of_parma] parents couple sex	male
who is the sex of parents of [prince_frederick_duke_of_york_and_albany] other half	male
the sex of parents of [prince_frederick_duke_of_york_and_albany] other half	male
the couple of parent of [prince_frederick_duke_of_york_and_albany] spouse	elisabeth_christine_of_brunswick_luneburg
who is the address of dad of [prince_frederick_duke_of_york_and_albany] darling	berlin
what is the name of the address of dad of [prince_frederick_duke_of_york_and_albany] darling	berlin
what is the son of father of [prince_frederick_duke_of_york_and_albany] husband	wilhelmine_of_prussia
the son of [prince_frederick_duke_of_york_and_albany] husband father	wilhelmine_of_prussia
what is the dad of [wilhelmine_of_prussia] dad offspring	frederick_william_ii_of_prussia
who is the dad of offspring of [wilhelmine_of_prussia] dad	frederick_william_ii_of_prussia
who is the nation of husband of [elizabeth_woodville] kid	england
who is the mother of child of [chiang_wei-kuo] mom	soong_may-ling
[chiang_wei-kuo] mom child mother	soong_may-ling
the father of [mehmed_vi] parent offspring	abdulmecid
the son of dad of [robert_stewart_1st_duke_of_albany] heir	john_stewart_2nd_earl_of_buchan
who is the son of dad of [robert_stewart_1st_duke_of_albany] heir	john_stewart_2nd_earl_of_buchan
the gender of daughter of [ivy_cavendish_bentinck_duchess_of_portland] darling	female
the sex of [hermenegild] son dad	male
the sex of dad of [hermenegild] son	male
what is the heir of [maximilian_joseph_duke_in_bavaria] child parents	elisabeth_of_bavaria
[thomas_spurgeon] parents heir place of birth	london
who is the place of birth of heir of [thomas_spurgeon] parents	london
what is the [francis_duke_of_teck] father son sex	male
what is the name of the parent of son of [francis_duke_of_teck] mom	claudine_rhedey_von_kis_rhede
[francis_duke_of_teck] dad daughter other half	princess_mary_adelaide_of_cambridge
the nation of daughter of [francis_duke_of_teck] parent	united_kingdom
what is the nation of daughter of [francis_duke_of_teck] parent	united_kingdom
what is the nationality of [francis_duke_of_teck] other half offspring	united_kingdom
the nationality of [francis_duke_of_teck] other half offspring	united_kingdom
who is the parents of offspring of [louis_v_duke_of_bavaria] parents	louis_iv_holy_roman_emperor
who is the sex of son of [francis_ii_holy_roman_emperor] mom	male
the religion of [francis_ii_holy_roman_emperor] husband heir	catholicism
who is the sex of daughter of [francis_ii_holy_roman_emperor] other half	male
the sex of [francis_ii_holy_roman_emperor] other half daughter	male
[francis_ii_holy_roman_emperor] other half kid nationality	hungary
what is the nationality of [francis_ii_holy_roman_emperor] other half kid	hungary
what is the name of the kid of parents of [olaf_ii_of_norway] kid	magnus_i_of_norway
what is the faith of [olaf_ii_of_norway] child father	roman_catholic_church
what is the name of the faith of father of [olaf_ii_of_norway] child	roman_catholic_church
[bernhard_i_duke_of_saxe_meiningen] heir father gender	male
what is the [bernhard_i_duke_of_saxe_meiningen] children parent kid	frederick_wilhelm_duke_of_saxe_meiningen
[bernhard_i_duke_of_saxe_meiningen] children parent kid	frederick_wilhelm_duke_of_saxe_meiningen
[ferdinand_iii_of_castile] dad daughter nation	spain
what is the nation of daughter of [ferdinand_iii_of_castile] dad	spain
what is the name of the parents of daughter of [ferdinand_iii_of_castile] father	alfonso_ix_of_leon
the parents of [ferdinand_iii_of_castile] father daughter	alfonso_ix_of_leon
what is the [peter_i_of_brazil] mom son faith	catholicism
the faith of son of [peter_i_of_brazil] mom	catholicism
the ethnicity of [peter_i_of_brazil] parent offspring	white_latin_american
the couple of kid of [peter_i_of_brazil] father	amelie_de_beauharnais_of_leuchtenberg
what is the couple of [peter_i_of_brazil] father kid	amelie_de_beauharnais_of_leuchtenberg
what is the [peter_i_of_brazil] mother children gender	male
the father of [peter_i_of_brazil] mom children	john_vi_of_portugal
who is the son of parents of [peter_i_of_brazil] dad	infanta_mariana_vitoria_of_portugal
[grand_duke_vyacheslav_konstantinovich_of_russia] parents father son	alexandra_iosifovna_of_altenburg
what is the son of father of [grand_duke_vyacheslav_konstantinovich_of_russia] parents	alexandra_iosifovna_of_altenburg
what is the [leonora_of_england] parents offspring son	arthur_i_duke_of_brittany
what is the son of [leonora_of_england] parents offspring	arthur_i_duke_of_brittany
[leonora_of_england] dad parents husband	henry_v_holy_roman_emperor
[leonora_of_england] father dad place of birth	winchester
the place of birth of dad of [leonora_of_england] father	winchester
what is the name of the sex of parents of [leonora_of_england] husband	male
[leonora_of_england] husband parents sex	male
what is the [stephen_i_of_hungary] mom parent gender	male
what is the gender of parent of [stephen_i_of_hungary] mom	male
what is the [chlodomer] offspring dad kid	clodoald
the place of death of [marguerite_louise_dorleans] spouse daughter	florence
what is the place of birth of [marguerite_louise_dorleans] other half kid	florence
what is the name of the place of birth of kid of [marguerite_louise_dorleans] other half	florence
what is the name of the kid of dad of [princess_louise_victoire_dorleans_alencon] children	prince_joseph_clemens_of_bavaria
who is the kid of dad of [princess_louise_victoire_dorleans_alencon] children	prince_joseph_clemens_of_bavaria
what is the name of the wife of other half of [anthony_browne_1st_viscount_montagu] other half	magdalen_dacre_viscountess_montagu
[anthony_browne_1st_viscount_montagu] other half other half wife	magdalen_dacre_viscountess_montagu
the kid of dad of [kanteerava_narasimharaja_wadiyar] heir	jayachamaraja_wodeyar_bahadur
[sophia_alekseyevna] father husband heir	ivan_v_of_russia
the heir of husband of [sophia_alekseyevna] father	ivan_v_of_russia
what is the name of the kid of wife of [sophia_alekseyevna] dad	feodor_iii_of_russia
what is the kid of wife of [sophia_alekseyevna] dad	feodor_iii_of_russia
what is the cause of death of darling of [louis_hayward] husband	lung_cancer
what is the couple of spouse of [louis_hayward] darling	ida_lupino
what is the couple of [louis_hayward] darling spouse	ida_lupino
who is the darling of daughter of [richard_of_shrewsbury_1st_duke_of_york] parents	thomas_howard_3rd_duke_of_norfolk
what is the dad of [henri_regnault] parents daughter	henri_victor_regnault
what is the dad of daughter of [henri_regnault] parents	henri_victor_regnault
[nelle_wilson_reagan] heir other half occupation	actor
[nelle_wilson_reagan] kid husband sex	female
what is the [nelle_wilson_reagan] daughter darling place of death	palm_springs
who is the place of death of darling of [nelle_wilson_reagan] daughter	palm_springs
the kid of mother of [nelle_wilson_reagan] son	ronald_reagan
what is the [nelle_wilson_reagan] son mother kid	ronald_reagan
who is the parent of spouse of [anna_deste] wife	renee_of_france
what is the offspring of [anna_deste] wife wife	charles_of_lorraine_duke_of_mayenne
what is the offspring of wife of [anna_deste] wife	charles_of_lorraine_duke_of_mayenne
what is the darling of wife of [anna_deste] darling	jacques_de_savoie_2nd_duc_de_nemours
[anna_deste] darling wife darling	jacques_de_savoie_2nd_duc_de_nemours
what is the [charles_v_holy_roman_emperor] spouse child children	albert_vii_archduke_of_austria
[charles_v_holy_roman_emperor] spouse child children	albert_vii_archduke_of_austria
what is the spouse of kid of [charles_v_holy_roman_emperor] husband	maximilian_ii_holy_roman_emperor
what is the spouse of spouse of [guillaume_iv_grand_duke_of_luxembourg] parents	adolphe_grand_duke_of_luxembourg
the spouse of spouse of [guillaume_iv_grand_duke_of_luxembourg] parents	adolphe_grand_duke_of_luxembourg
[guillaume_iv_grand_duke_of_luxembourg] dad husband sex	female
what is the name of the sex of husband of [guillaume_iv_grand_duke_of_luxembourg] dad	female
the place of death of [guillaume_iv_grand_duke_of_luxembourg] father husband	wiesbaden
what is the name of the place of death of husband of [guillaume_iv_grand_duke_of_luxembourg] father	wiesbaden
what is the name of the place of death of father of [alva_belmont] husband	new_york
what is the [alva_belmont] husband father place of death	new_york
the parents of mom of [alva_belmont] darling	cornelius_vanderbilt
the parents of [alva_belmont] darling mom	cornelius_vanderbilt
what is the name of the place of birth of dad of [alva_belmont] other half	new_brunswick_new_jersey
what is the place of birth of dad of [alva_belmont] other half	new_brunswick_new_jersey
what is the gender of dad of [alva_belmont] spouse	male
the offspring of parents of [mrs_j_mullen] child	charles_e_mullen
[mrs_j_mullen] daughter parent nationality	united_states
what is the name of the sex of parent of [catherine_of_aragon] parent	male
[catherine_of_aragon] parent parent sex	male
what is the name of the mom of mother of [catherine_of_aragon] mother	ferdinand_i_of_aragon
what is the name of the spouse of mom of [catherine_of_aragon] parents	blanche_i_of_navarre
who is the grandspouse of [catherine_of_aragon] parents	blanche_i_of_navarre
the place of birth of [marguerite_of_france_1158] husband heir	hungary
who is the cause of death of husband of [titus_van_rijn] father	tuberculosis
what is the [titus_van_rijn] father husband cause of death	tuberculosis
who is the place of birth of couple of [titus_van_rijn] father	leeuwarden
what is the [james_smithson] parent kid work	mineralogist
what is the work of kid of [james_smithson] parent	mineralogist
what is the parent of [james_smithson] dad offspring	hugh_percy_1st_duke_of_northumberland
what is the [countess_palatine_caroline_of_zweibrucken] heir father gender	female
what is the name of the son of father of [countess_palatine_caroline_of_zweibrucken] child	natalia_alexeievna_of_russia
